Time,PM_MET_OUT,PM_MET_IN1,CO2_ETC_IN1,CO2_ETC_BR1,CO2_ETC_BR2,CO2_ETC_OUT,NO2_AQL_IN1,FRM_FMM_IN1,FRM_FMM_BR1,T_ETC_IN1,T_ETC_BR1,T_ETC_BR2,T_ETC_OUT,TS_HBI_GRL,T_HBO_BA1,T_HBO_OUT,RH_ETC_IN1,RH_ETC_BR1,RH_ETC_BR2,RH_ETC_OUT,RHS_HBI_GRL,RH_HBO_BA1,RH_HBO_OUT,FRM_FLG_IN1,FRM_ADJ_IN1,FRM_FLG_BR1,FRM_ADJ_BR1
2017-11-16 20:03:00,1.068,1,498,463,455,390,0.08,22,15,23.7,22.9,23.4,22.4,23.74222222,23.137962,21.19888889,43.6,44.4,44.1,38.4,46.052,46.363,46.921,,22,,15
2017-11-16 20:04:00,1.358,1,493,474,456,389,0.08,22,15,23.8,22.9,23.4,22.4,23.74222222,23.137962,21.19888889,43.6,44.2,44.2,38.5,46.213,46.395,46.921,,22,,15
2017-11-16 20:05:00,2.014,1,495,483,458,388,0.086,22,15,23.8,22.9,23.4,22.4,23.74222222,23.137962,21.175,43.6,44.2,44.2,38.6,45.956,46.427,47.109,,22,,15
2017-11-16 20:06:00,1.617,1,499,490,456,390,0.086,22,15,23.8,22.9,23.4,22.4,23.74222222,23.137962,21.175,43.8,44.5,44.2,38.6,46.309,46.235,47.173,,22,,15
2017-11-16 20:07:00,1.617,1,503,492,458,388,0.085,22,15,23.8,22.9,23.4,22.4,23.74222222,23.137962,21.15111111,43.6,44.7,44.4,38.7,46.502,46.363,47.233,,22,,15
2017-11-16 20:08:00,1.587,1,520,495,461,386,0.085,22,15,23.8,22.9,23.4,22.4,23.74222222,23.137962,21.12722222,43.7,44.6,44.3,38.8,46.245,46.235,47.262,,22,,15
2017-11-16 20:09:00,1.724,1,533,501,463,385,0.082,22,15,23.8,22.9,23.4,22.4,23.74222222,23.137962,21.12722222,43.7,44.7,44.3,38.9,46.277,46.299,47.357,,22,,15
2017-11-16 20:10:00,2.884,1,534,500,462,383,0.082,22,15,23.8,22.9,23.4,22.4,23.74222222,23.1140712,21.12722222,43.7,44.8,44.3,38.8,46.759,46.457,47.453,,22,,15
2017-11-16 20:11:00,1.282,1,531,500,461,383,0.084,22,15,23.8,22.9,23.4,22.4,23.74222222,23.1140712,21.12722222,43.7,45,44.4,38.8,46.277,46.489,47.453,,22,,15
2017-11-16 20:12:00,2.579,1,526,504,464,386,0.084,22,15,23.8,22.9,23.4,22.3,23.74222222,23.1140712,21.12722222,43.6,45,44.1,38.8,46.502,46.425,47.516,,22,,15
2017-11-16 20:13:00,1.816,1,524,509,460,386,0.082,22,15,23.8,23,23.5,22.3,23.74222222,23.1140712,21.12722222,44,45.1,43.8,39.1,46.342,46.36,47.58,,22,,15
2017-11-16 20:14:00,1.373,1,518,518,464,384,0.082,22,15,23.8,23,23.5,22.3,23.74222222,23.1140712,21.10277778,43.9,45.2,43.9,39,46.374,46.489,47.704,,22,,15
2017-11-16 20:15:00,1.19,1,533,523,466,383,0.082,22,15,23.8,23,23.5,22.3,23.74222222,23.1140712,21.10277778,43.7,45.3,43.8,39.2,46.309,46.489,47.672,,22,,15
2017-11-16 20:16:00,1.419,1,533,526,468,381,0.082,22,15,23.8,23,23.5,22.3,23.74222222,23.1140712,21.10277778,43.8,45.4,43.8,39.5,46.342,46.489,47.704,,22,,15
2017-11-16 20:17:00,1.526,1,529,530,473,385,0.081,22,15,23.8,23,23.5,22.3,23.74222222,23.0896248,21.10277778,43.9,45.5,43.8,39.4,46.374,46.518,47.704,,22,,15
2017-11-16 20:18:00,1.648,1,530,536,480,390,0.081,22,15,23.9,23,23.5,22.3,23.74222222,23.0896248,21.10277778,44,45.6,43.8,39.6,46.63,46.486,47.704,,22,,15
2017-11-16 20:19:00,2.289,1,538,547,490,390,0.082,23,15,23.9,23,23.5,22.3,23.74222222,23.0896248,21.07888889,44.2,45.5,43.9,39.6,46.149,46.486,47.827,,23,,15
2017-11-16 20:20:00,2.243,1,534,552,497,391,0.082,23,15,23.9,23,23.5,22.3,23.76611111,23.0896248,21.05611111,44.2,45.6,43.9,39.7,46.344,46.518,47.824,,23,,15
2017-11-16 20:21:00,2.991,1,531,557,504,390,0.084,23,15,23.9,23,23.5,22.3,23.74222222,23.0896248,21.03222222,44.1,45.6,43.9,39.8,46.309,46.454,47.853,,23,,15
2017-11-16 20:22:00,1.709,1,532,558,508,390,0.084,23,15,23.9,23,23.5,22.3,23.74222222,23.0896248,21.00777778,44.2,45.6,44,39.8,46.438,46.454,48.072,,23,,15
2017-11-16 20:23:00,2.457,1,535,561,512,387,0.081,23,15,23.9,23,23.5,22.2,23.74222222,23.0896248,20.98388889,44.1,45.8,44,39.8,46.245,46.358,47.942,,23,,15
2017-11-16 20:24:00,2.06,1,535,560,517,386,0.081,23,15,23.9,23,23.5,22.2,23.74222222,23.0896248,20.98388889,44.2,45.8,44,40,46.117,46.518,47.974,,23,,15
2017-11-16 20:25:00,1.663,1,537,561,522,386,0.082,23,15,23.9,23,23.5,22.2,23.74222222,23.065734,20.96,44.1,45.8,44.1,40.2,46.374,46.547,47.907,,23,,15
2017-11-16 20:26:00,2.38,1,539,565,517,387,0.082,23,15,23.9,23,23.5,22.2,23.74222222,23.065734,20.91277778,44.3,45.8,44,40,46.085,46.547,47.965,,23,,15
2017-11-16 20:27:00,1.541,1,545,566,520,386,0.083,23,15,23.9,23,23.5,22.2,23.74222222,23.065734,20.865,44.3,45.8,44,40.4,46.63,46.483,48.054,,23,,15
2017-11-16 20:28:00,1.801,1,555,568,520,380,0.083,23,15,23.9,23,23.5,22.2,23.74222222,23.065734,20.81722222,44.2,45.8,43.9,40.4,46.887,46.579,48.237,,23,,15
2017-11-16 20:29:00,2.93,1,561,576,516,381,0.081,23,15,23.9,23,23.5,22.2,23.74222222,23.065734,20.77,44.3,45.8,44,40.5,46.342,46.387,48.389,,23,,15
2017-11-16 20:30:00,2.335,1,554,574,516,383,0.081,23,15,23.9,23,23.5,22.2,23.74222222,23.065734,20.74611111,44.3,45.9,44,40.5,46.598,46.579,48.291,,23,,15
2017-11-16 20:31:00,2.945,1,552,574,522,386,0.081,23,15,24,23.1,23.5,22.2,23.74222222,23.0418432,20.72222222,44.3,46,44,40.6,46.213,46.576,48.32,,23,,15
2017-11-16 20:32:00,2.731,1,554,573,527,389,0.081,23,15,23.9,23.1,23.5,22.1,23.74222222,23.0418432,20.69777778,44.2,46,43.9,40.8,46.309,46.608,48.507,,23,,15
2017-11-16 20:33:00,2.487,1,557,573,533,390,0.081,23,15,23.9,23,23.5,22.1,23.71722222,23.0418432,20.67388889,44.3,46,44.1,40.9,46.178,46.544,48.598,,23,,15
2017-11-16 20:34:00,2.258,1,563,572,543,393,0.081,23,15,24,23.1,23.5,22.1,23.71722222,23.0418432,20.67388889,44.2,46,44.1,41,46.692,46.576,48.725,,23,,15
2017-11-16 20:35:00,2.701,1,564,576,550,393,0.081,23,15,24,23,23.5,22.1,23.71722222,23.0418432,20.65,44.3,46,44,40.7,46.563,46.64,48.974,,23,,15
2017-11-16 20:36:00,2.594,1,566,583,552,396,0.081,23,15,24,23,23.6,22.1,23.71722222,23.0418432,20.62722222,44.2,45.9,44.1,40.7,46.595,46.64,49.003,,23,,15
2017-11-16 20:37:00,1.801,1,562,585,557,396,0.081,23,15,24,23.1,23.6,22.1,23.74222222,23.0418432,20.65,44.1,45.9,44.1,41.3,45.795,46.672,48.974,,23,,15
2017-11-16 20:38:00,2.304,1,566,589,558,396,0.081,23,15,24,23.1,23.6,22.1,23.74222222,23.0179524,20.62722222,44.1,45.9,44.1,41.3,46.374,46.477,49.16,,23,,15
2017-11-16 20:39:00,2.09,1,573,592,560,396,0.082,23,15,24,23.1,23.6,22.1,23.76611111,23.0179524,20.57888889,44.1,45.9,44.2,41.3,46.569,46.669,49.154,,23,,15
2017-11-16 20:40:00,2.335,1,583,595,560,394,0.082,23,15,24,23.1,23.6,22.1,23.76611111,23.0179524,20.555,44.1,45.9,44.2,41.5,46.665,46.669,49.214,,23,,15
2017-11-16 20:41:00,2.029,1,585,591,563,390,0.081,23,15,24,23.1,23.6,22.1,23.76611111,23.0179524,20.53111111,44.1,45.9,44.2,41.5,46.248,46.765,49.179,,23,,15
2017-11-16 20:42:00,2.258,1,583,592,570,390,0.081,23,16,24,23.1,23.6,22.1,23.79,23.0179524,20.50722222,44.1,45.8,44.3,41.6,45.673,46.733,49.302,,23,,16
2017-11-16 20:43:00,1.694,1,572,589,574,390,0.079,23,16,24,23.1,23.6,22.1,23.79,23.0179524,20.48388889,44.2,45.8,44.3,41.7,46.733,46.765,49.299,,23,,16
2017-11-16 20:44:00,3.113,1,570,586,580,388,0.079,23,16,24,23.1,23.6,22,23.79,22.9940616,20.43611111,44.1,45.8,44.3,42.1,46.733,46.762,49.545,,23,,16
2017-11-16 20:45:00,2.564,1,567,587,582,389,0.08,23,16,24,23.1,23.6,22,23.79,22.9940616,20.365,44.4,45.8,44.2,42,46.444,46.762,49.756,,23,,16
2017-11-16 20:46:00,2.396,1,566,585,588,389,0.08,23,16,24,23.1,23.6,22,23.76611111,22.9940616,20.34111111,44.4,45.8,44.3,42.1,45.895,46.73,49.847,,23,,16
2017-11-16 20:47:00,3.403,1,563,584,586,388,0.089,23,16,24,23.1,23.6,22,23.79,22.9940616,20.31722222,44.5,45.8,44.3,42.1,46.315,46.762,49.969,,23,,16
2017-11-16 20:48:00,2.792,1,565,580,583,394,0.089,23,16,24,23.1,23.6,22,23.79,22.9940616,20.29277778,44.4,45.9,44.4,42.1,46.893,46.858,50.155,,23,,16
2017-11-16 20:49:00,2.472,1,567,580,586,394,0.082,20,16,24,23.1,23.6,22,23.76611111,22.9940616,20.29277778,44.6,45.8,44.6,42.1,46.665,46.922,50.249,,20,,16
2017-11-16 20:50:00,3.25,1,566,579,581,394,0.082,20,16,24,23.1,23.6,22,23.76611111,22.9940616,20.26888889,44.5,45.8,44.6,42,46.441,46.858,50.371,,20,,16
2017-11-16 20:51:00,2.152,1,566,580,580,396,0.083,20,16,24,23.1,23.6,22,23.76611111,22.9940616,20.26888889,44.6,45.9,44.4,42.3,46.633,46.954,50.434,,20,,16
2017-11-16 20:52:00,2.762,1,563,578,572,396,0.083,20,16,24,23.1,23.6,22,23.76611111,22.9940616,20.26888889,44.6,45.9,44.6,42.3,46.826,46.954,50.559,,20,,16
